Year_Start,Year_End,Estate_ID,Block_ID,Block_Administration_Charge,Block_TV_Aerial,Block_Repairs,Block_Estate_Lighting,Block_Security_Services,Block_Lift_Maintenance,Block_Heating_And_Hotwater,Block_Ground_Rent,Block_Building_Insurance,Block_Door_Entry,Block_Care_And_Upkeep,Estate_Care_And_Upkeep,Estate_Grounds_Maintenance,Estate_Lighting,Estate_Repairs_And_Maintenance
2022,2023,"SWKE0274","SWKB0356","288.70","0.00","59.05","316.79","0.00","0.00","1739.74","10.00","344.64","0.00","256.56","4758.09","2896.30","1515.54","462.79"
2022,2023,"SWKE0274","SWKB0357","899.09","0.00","413.50","605.09","0.00","0.00","5362.53","30.00","1189.10","0.00","842.18","4758.09","2896.30","1515.54","462.79"
2022,2023,"SWKE0297","SWKB0358","4158.56","0.00","1100.33","15465.87","0.00","900.27","17751.65","70.00","2403.24","0.00","2009.84","5805.44","4462.90","1573.29","537.57"
2022,2023,"SWKE0129","SWKB0359","4354.29","0.00","3604.86","17892.18","0.00","0.00","14480.64","90.00","3089.88","0.00","1541.16","33233.44","15254.16","6285.16","4205.47"
2022,2023,"SWKE0129","SWKB0360","1892.00","0.00","258.96","7941.12","0.00","0.00","6799.16","40.00","1373.28","0.00","1243.20","33233.44","15254.16","6285.16","4205.47"
2022,2023,"SWKE0048","SWKB0361","0.00","0.00","60.85","527.36","0.00","2369.31","0.00","50.00","2033.56","118.90","2107.00","0.00","3803.49","4526.42","13547.48"
2022,2023,"SWKE0113","SWKB0362","746.31","0.00","1503.17","617.28","0.00","0.00","0.00","60.00","2466.63","162.63","1477.58","9091.91","5982.86","2399.88","1941.64"
2022,2023,"SWKE0217","SWKB0363","997.26","0.00","1617.66","203.40","0.00","1650.36","0.00","60.00","2533.38","185.88","2168.28","9768.12","4798.38","1490.04","1113.40"
2022,2023,"SWKE0217","SWKB0364","308.72","0.00","301.64","331.20","0.00","0.00","0.00","20.00","855.30","128.26","843.22","9768.12","4798.38","1490.04","1113.40"
2022,2023,"SWKE0298","SWKB0365","826.17","0.00","675.81","17.13","0.00","0.00","5041.68","30.00","1033.92","0.00","94.35","4966.35","1032.35","1764.12","257.82"
2022,2023,"SWKE0298","SWKB0366","773.07","0.00","68.61","0.00","0.00","0.00","5134.83","30.00","1033.92","0.00","94.38","4966.35","1032.35","1764.12","257.82"
2022,2023,"SWKE0298","SWKB0367","293.56","0.00","0.00","0.00","0.00","0.00","2093.15","10.00","344.64","0.00","31.46","4966.35","1032.35","1764.12","257.82"
2022,2023,"SWKE0056","SWKB0368","7625.25","0.00","16021.77","4302.36","0.00","5150.82","30227.88","210.00","8634.06","695.13","5222.58","11236.68","2379.71","2129.49","2380.20"
2022,2023,"SWKE0084","SWKB0369","3705.67","0.00","4565.66","3298.46","0.00","0.00","0.00","360.00","13788.51","0.00","9244.38","9947.29","6767.48","5024.55","1002.80"
2022,2023,"SWKE0208","SWKB0370","1099.42","0.00","1828.05","2225.49","0.00","0.00","0.00","70.00","2396.24","1548.17","2100.43","2403.71","5063.13","2800.57","1360.06"
2022,2023,"SWKE0085","SWKB0371","410.54","0.00","920.67","189.21","0.00","495.03","0.00","30.00","1108.04","87.22","1094.21","211.09","0.00","0.00","0.00"
2022,2023,"SWKE0086","SWKB0372","777.73","0.00","1779.68","569.17","0.00","0.00","0.00","70.00","2636.96","152.33","1876.60","413.41","1254.52","667.53","92.21"
2022,2023,"SWKE0086","SWKB0373","754.50","0.00","699.61","994.29","0.00","0.00","0.00","60.00","2571.66","208.26","2183.79","413.41","1254.52","667.53","92.21"
2022,2023,"SWKE0086","SWKB0374","794.57","0.00","1716.23","902.29","0.00","0.00","0.00","60.00","2457.10","178.47","1913.84","413.41","1254.52","667.53","92.21"
2022,2023,"SWKE0041","SWKB0375","4944.71","0.00","3528.52","3011.09","0.00","3654.08","22781.48","170.00","7154.52","567.93","4911.42","66294.63","43369.16","23493.13","6607.17"
2022,2023,"SWKE0041","SWKB0376","1986.62","0.00","900.68","1018.42","0.00","1345.76","10469.66","60.00","2544.22","230.25","2043.38","66294.63","43369.16","23493.13","6607.17"
2022,2023,"SWKE0352","SWKB0377","1690.55","0.00","1827.20","1013.95","0.00","1202.60","8233.90","240.00","2111.15","173.35","1236.10","7891.72","6970.78","3122.20","1356.29"
2022,2023,"SWKE0239","SWKB0378","191.25","0.00","211.32","91.56","0.00","0.00","0.00","30.00","830.04","0.00","0.00","3103.27","1702.83","0.00","27.81"
2022,2023,"SWKE0082","SWKB0379","93.49","0.00","211.40","75.84","0.00","0.00","0.00","10.00","339.82","0.00","129.21","13658.39","5272.73","3668.66","2674.92"
2022,2023,"SWKE0089","SWKB0380","339.02","0.00","1019.88","261.14","0.00","0.00","0.00","20.00","844.46","10.90","274.48","143.66","668.98","166.70","0.00"
2022,2023,"SWKE0041","SWKB0381","857.22","0.00","1522.62","994.14","0.00","0.00","0.00","50.00","2565.90","0.00","2037.54","66294.63","43369.16","23493.13","6607.17"
2022,2023,"SWKE0090","SWKB0382","396.72","0.00","327.78","280.59","0.00","0.00","0.00","30.00","1266.69","98.13","916.14","2514.89","0.00","0.00","0.00"
2022,2023,"SWKE0090","SWKB0383","540.32","0.00","671.16","253.76","0.00","0.00","0.00","40.00","1688.92","130.84","1221.52","2514.89","0.00","0.00","0.00"
2022,2023,"SWKE0041","SWKB0384","837.46","0.00","1769.38","719.88","0.00","0.00","0.00","60.00","2478.07","0.00","2058.70","66294.63","43369.16","23493.13","6607.17"
2022,2023,"SWKE0041","SWKB0385","2524.11","0.00","4925.79","3464.01","0.00","0.00","0.00","170.00","6193.65","0.00","6197.91","66294.63","43369.16","23493.13","6607.17"
2022,2023,"SWKE0041","SWKB0386","186.06","0.00","202.40","151.22","0.00","0.00","0.00","20.00","689.28","56.39","415.60","66294.63","43369.16","23493.13","6607.17"
2022,2023,"SWKE0105","SWKB0387","245.62","0.00","153.20","172.76","0.00","0.00","0.00","20.00","689.28","33.78","384.86","33935.52","17358.14","7283.26","5522.11"
2022,2023,"SWKE0112","SWKB0388","2618.13","0.00","6901.80","1613.92","0.00","0.00","0.00","180.00","7078.80","0.00","5700.25","37372.02","29578.18","5048.69","2283.47"
2022,2023,"SWKE0303","SWKB0389","274.59","0.00","110.49","168.66","0.00","0.00","0.00","30.00","1029.96","0.00","829.56","3913.26","4496.29","2112.97","4221.99"
2022,2023,"SWKE0041","SWKB0390","5881.62","0.00","6873.88","2623.40","0.00","4563.52","28982.94","180.00","7435.32","578.24","4162.94","66294.63","43369.16","23493.13","6607.17"
2022,2023,"SWKE0092","SWKB0391","9592.55","0.00","8625.05","3429.59","0.00","0.00","51938.24","290.00","10155.24","1037.85","10482.50","25129.33","3853.35","3984.36","858.81"
2022,2023,"SWKE0093","SWKB0392","0.00","0.00","31.28","2308.60","0.00","0.00","0.00","20.00","844.46","0.00","0.00","0.00","0.00","0.00","16.74"
2022,2023,"SWKE0094","SWKB0393","3710.32","0.00","2969.09","9076.84","0.00","2124.65","0.00","190.00","7971.93","0.00","4697.68","4084.52","4501.25","1288.58","387.75"
2022,2023,"SWKE0095","SWKB0394","1793.22","0.00","1760.72","1697.28","0.00","2213.38","0.00","130.00","4406.87","0.00","3241.29","3210.74","1298.44","103.09","0.00"
2022,2023,"SWKE0120","SWKB0395","583.60","0.00","282.10","824.95","0.00","0.00","0.00","240.00","2111.15","0.00","1929.20","14622.22","9062.23","5281.87","1329.84"
2022,2023,"SWKE0048","SWKB0396","0.00","0.00","25.38","1222.40","0.00","4288.00","0.00","110.00","4489.35","23.57","4649.93","0.00","3803.49","4526.42","13547.48"
2022,2023,"SWKE0097","SWKB0398","1652.04","0.00","634.68","395.54","0.00","0.00","0.00","170.00","6119.14","0.00","4922.98","3914.80","0.00","467.40","65.72"
2022,2023,"SWKE0098","SWKB0399","1133.07","0.00","1251.09","648.81","0.00","0.00","0.00","100.00","3418.98","0.00","2454.96","1084.09","1746.88","709.86","15.99"
2022,2023,"SWKE0268","SWKB0400","4592.50","0.00","1666.40","2615.60","0.00","1376.60","26735.80","100.00","3389.90","400.40","2624.90","8828.25","3319.91","1881.60","21548.45"
2022,2023,"SWKE0099","SWKB0401","500.16","0.00","577.24","581.84","0.00","0.00","0.00","40.00","1378.56","124.60","1964.68","359.20","0.00","15.48","0.00"
2022,2023,"SWKE0210","SWKB0402","742.71","0.00","192.48","516.30","0.00","0.00","4011.24","30.00","1033.92","98.10","984.60","18399.95","6510.11","3421.44","2839.76"
2022,2023,"SWKE0101","SWKB0403","1096.44","0.00","867.06","1264.56","0.00","0.00","0.00","50.00","2033.94","0.00","2371.68","2247.06","1881.48","298.32","0.00"
2022,2023,"SWKE0102","SWKB0404","319.12","0.00","1498.83","912.79","0.00","0.00","0.00","10.00","422.23","61.67","147.82","147.82","0.00","0.00","0.00"
2022,2023,"SWKE0329","SWKB0405","2177.61","0.00","1762.56","1611.26","0.00","1586.77","0.00","170.00","7105.74","0.00","5404.81","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0103","SWKB0406","932.66","0.00","633.76","5331.98","0.00","0.00","0.00","20.00","677.98","0.00","1206.30","3394.90","3514.66","253.89","588.83"
2022,2023,"SWKE0103","SWKB0407","427.27","0.00","595.79","2214.45","0.00","0.00","0.00","10.00","344.64","0.00","502.62","3394.90","3514.66","253.89","588.83"
2022,2023,"SWKE0103","SWKB0408","1535.57","0.00","1589.16","7499.24","0.00","0.00","0.00","50.00","1648.27","0.00","1173.43","3394.90","3514.66","253.89","588.83"
2022,2023,"SWKE0103","SWKB0409","976.66","0.00","630.33","5026.12","0.00","0.00","0.00","30.00","1111.28","0.00","783.83","3394.90","3514.66","253.89","588.83"
2022,2023,"SWKE0208","SWKB0410","1521.97","0.00","5075.66","2159.73","0.00","0.00","0.00","140.00","3433.20","0.00","3165.78","2403.71","5063.13","2800.57","1360.06"
2022,2023,"SWKE0255","SWKB0411","578.52","0.00","490.29","187.22","0.00","0.00","0.00","60.00","2057.74","0.00","968.25","8620.80","4451.99","542.09","887.86"
2022,2023,"SWKE0104","SWKB0412","103.11","0.00","112.48","128.88","0.00","0.00","0.00","10.00","343.32","0.00","158.17","133.86","152.30","2.13","0.00"
2022,2023,"SWKE0288","SWKB0413","2658.32","0.00","984.88","17598.48","0.00","1472.56","0.00","80.00","3377.84","0.00","1841.68","36388.87","15134.54","3958.58","5509.76"
2022,2023,"SWKE0254","SWKB0414","3639.24","0.00","1644.43","340.82","0.00","291.08","25775.68","100.00","3405.53","42.06","2675.96","28014.15","12841.99","3467.67","2878.73"
2022,2023,"SWKE0254","SWKB0415","3447.07","0.00","1948.39","1010.88","0.00","326.40","24091.54","70.00","2451.83","163.50","2449.23","28014.15","12841.99","3467.67","2878.73"
2022,2023,"SWKE0254","SWKB0416","3027.97","0.00","1105.33","1052.76","0.00","201.92","22042.99","100.00","2175.15","64.18","1965.41","28014.15","12841.99","3467.67","2878.73"
2022,2023,"SWKE0254","SWKB0417","4498.08","0.00","2032.61","1478.69","0.00","418.05","30992.52","120.00","4015.55","240.12","3135.83","28014.15","12841.99","3467.67","2878.73"
2022,2023,"SWKE0109","SWKB0418","717.16","0.00","1317.80","685.30","0.00","1105.24","0.00","40.00","1533.74","125.12","1503.44","28993.09","13027.12","5731.74","8768.26"
2022,2023,"SWKE0109","SWKB0419","1464.60","0.00","793.91","2097.93","0.00","2064.37","0.00","120.00","3421.20","268.15","3761.93","28993.09","13027.12","5731.74","8768.26"
2022,2023,"SWKE0109","SWKB0420","508.90","0.00","480.54","612.82","0.00","1760.34","0.00","20.00","844.46","63.48","832.12","28993.09","13027.12","5731.74","8768.26"
2022,2023,"SWKE0352","SWKB0421","5998.68","0.00","5322.26","3936.84","0.00","5052.66","30407.68","370.00","7444.96","50.88","3858.92","7891.72","6970.78","3122.20","1356.29"
2022,2023,"SWKE0109","SWKB0422","459.64","0.00","822.06","300.87","0.00","0.00","0.00","30.00","1189.10","251.85","1330.91","28993.09","13027.12","5731.74","8768.26"
2022,2023,"SWKE0041","SWKB0423","4208.28","0.00","5878.95","1578.50","0.00","2874.44","21216.30","120.00","4984.35","389.20","2740.03","66294.63","43369.16","23493.13","6607.17"
2022,2023,"SWKE0083","SWKB0424","3576.71","0.00","6275.34","3543.84","0.00","2340.01","0.00","150.00","6344.29","0.00","5658.47","4370.10","2288.03","5546.71","4824.68"
2022,2023,"SWKE0106","SWKB0425","1632.87","0.00","13068.18","0.00","0.00","0.00","0.00","50.00","1719.24","0.00","68.06","191.98","349.66","72.38","2347.68"
2022,2023,"SWKE0106","SWKB0426","371.11","0.00","138.10","243.18","0.00","0.00","0.00","50.00","1719.24","0.00","122.11","191.98","349.66","72.38","2347.68"
2022,2023,"SWKE0087","SWKB0427","932.26","0.00","2738.72","246.66","0.00","0.00","0.00","80.00","2901.14","0.00","1892.42","9590.04","5415.19","1480.71","1213.61"
2022,2023,"SWKE0045","SWKB0428","264.25","0.00","238.96","174.86","0.00","0.00","0.00","20.00","766.87","67.46","666.86","21208.02","7811.54","2210.07","2040.28"
2022,2023,"SWKE0129","SWKB0429","845.56","0.00","1476.84","1415.28","0.00","1426.52","0.00","40.00","1688.92","0.00","1330.12","33233.44","15254.16","6285.16","4205.47"
2022,2023,"SWKE0268","SWKB0430","376.90","0.00","390.16","499.92","0.00","0.00","0.00","20.00","686.64","65.41","466.70","8828.25","3319.91","1881.60","21548.45"
2022,2023,"SWKE0048","SWKB0431","0.00","0.00","99.01","1597.22","0.00","0.00","0.00","110.00","3522.67","261.29","3878.75","0.00","3803.49","4526.42","13547.48"
2022,2023,"SWKE0299","SWKB0432","1222.60","0.00","255.29","127.06","0.00","0.00","8441.32","50.00","1712.27","0.00","263.65","3953.86","2935.48","5156.26","898.71"
2022,2023,"SWKE0299","SWKB0433","538.78","0.00","454.72","0.00","0.00","0.00","3511.50","20.00","686.64","0.00","147.76","3953.86","2935.48","5156.26","898.71"
2022,2023,"SWKE0198","SWKB0434","412.18","0.00","84.90","54.78","0.00","0.00","1373.68","30.00","1104.54","63.30","897.31","10806.74","4473.97","1968.42","1238.25"
2022,2023,"SWKE0174","SWKB0435","1956.00","0.00","822.84","191.94","0.00","0.00","12524.82","60.00","2533.38","153.66","1832.28","6623.36","6537.01","871.95","35.77"
2022,2023,"SWKE0001","SWKB0436","2680.17","0.00","4271.35","3085.19","0.00","0.00","7510.71","130.00","4379.98","537.78","3672.21","4216.67","1084.33","457.19","162.57"
2022,2023,"SWKE0021","SWKB0437","1940.56","0.00","6609.05","713.48","0.00","0.00","8168.08","50.00","1717.20","0.00","1163.98","11477.97","6872.37","2775.59","5106.47"
2022,2023,"SWKE0027","SWKB0438","124.22","0.00","98.02","0.00","0.00","0.00","0.00","20.00","689.28","0.00","49.34","4847.57","1070.16","899.57","563.44"
2022,2023,"SWKE0027","SWKB0439","151.60","0.00","371.90","0.00","0.00","0.00","0.00","20.00","689.28","0.00","49.34","4847.57","1070.16","899.57","563.44"
2022,2023,"SWKE0027","SWKB0440","124.69","0.00","674.88","0.00","0.00","0.00","0.00","10.00","344.64","0.00","24.67","4847.57","1070.16","899.57","563.44"
2022,2023,"SWKE0027","SWKB0441","636.12","0.00","65.65","0.00","0.00","0.00","0.00","330.00","3430.19","0.00","269.44","4847.57","1070.16","899.57","563.44"
2022,2023,"SWKE0254","SWKB0442","662.78","0.00","249.48","120.88","0.00","0.00","4446.34","20.00","689.28","65.40","680.72","28014.15","12841.99","3467.67","2878.73"
2022,2023,"SWKE0254","SWKB0443","1870.63","0.00","3031.42","573.15","0.00","0.00","11469.83","30.00","1126.67","50.86","1515.14","28014.15","12841.99","3467.67","2878.73"
2022,2023,"SWKE0218","SWKB0444","1363.12","0.00","2526.32","936.52","0.00","1224.82","0.00","100.00","3911.94","0.00","2381.32","19320.99","3914.18","2309.77","420.49"
2022,2023,"SWKE0148","SWKB0445","738.57","0.00","712.62","700.92","0.00","1226.45","0.00","60.00","2033.94","113.20","1528.62","2543.66","3732.20","801.83","396.97"
2022,2023,"SWKE0148","SWKB0446","1062.77","0.00","1283.43","4997.41","0.00","0.00","0.00","50.00","1656.43","0.00","1917.69","2543.66","3732.20","801.83","396.97"
2022,2023,"SWKE0112","SWKB0447","352.64","0.00","0.00","-65.40","0.00","0.00","0.00","40.00","1378.56","0.00","1300.00","37372.02","29578.18","5048.69","2283.47"
2022,2023,"SWKE0189","SWKB0448","206.61","0.00","554.37","145.40","0.00","0.00","0.00","10.00","427.65","0.00","563.50","2142.05","0.00","398.22","0.00"
2022,2023,"SWKE0107","SWKB0449","37.77","0.00","33.10","0.00","0.00","0.00","0.00","0.00","344.64","0.00","0.00","1282.28","2945.36","47.10","0.00"
2022,2023,"SWKE0107","SWKB0450","55.84","0.00","0.00","0.00","0.00","0.00","0.00","10.00","344.64","0.00","0.00","1282.28","2945.36","47.10","0.00"
2022,2023,"SWKE0107","SWKB0451","67.87","0.00","0.00","0.00","0.00","0.00","0.00","10.00","422.23","0.00","0.00","1282.28","2945.36","47.10","0.00"
2022,2023,"SWKE0107","SWKB0452","123.71","0.00","0.00","0.00","0.00","0.00","0.00","20.00","766.87","0.00","0.00","1282.28","2945.36","47.10","0.00"
2022,2023,"SWKE0107","SWKB0453","67.87","0.00","0.00","0.00","0.00","0.00","0.00","10.00","422.23","0.00","0.00","1282.28","2945.36","47.10","0.00"
2022,2023,"SWKE0107","SWKB0454","67.87","0.00","0.00","0.00","0.00","0.00","0.00","10.00","422.23","0.00","0.00","1282.28","2945.36","47.10","0.00"
2022,2023,"SWKE0107","SWKB0455","42.22","0.00","0.00","0.00","0.00","0.00","0.00","10.00","422.23","0.00","0.00","1282.28","2945.36","47.10","0.00"
2022,2023,"SWKE0107","SWKB0456","123.71","0.00","0.00","0.00","0.00","0.00","0.00","20.00","766.87","0.00","0.00","1282.28","2945.36","47.10","0.00"
2022,2023,"SWKE0107","SWKB0457","55.84","0.00","0.00","0.00","0.00","0.00","0.00","10.00","344.64","0.00","0.00","1282.28","2945.36","47.10","0.00"
2022,2023,"SWKE0107","SWKB0458","71.84","0.00","39.72","0.00","0.00","0.00","0.00","10.00","422.23","0.00","0.00","1282.28","2945.36","47.10","0.00"
2022,2023,"SWKE0107","SWKB0459","42.22","0.00","0.00","0.00","0.00","0.00","0.00","10.00","422.23","0.00","0.00","1282.28","2945.36","47.10","0.00"
2022,2023,"SWKE0107","SWKB0460","55.84","0.00","0.00","0.00","0.00","0.00","0.00","10.00","344.64","0.00","0.00","1282.28","2945.36","47.10","0.00"
2022,2023,"SWKE0107","SWKB0461","123.71","0.00","0.00","0.00","0.00","0.00","0.00","20.00","766.87","0.00","0.00","1282.28","2945.36","47.10","0.00"
2022,2023,"SWKE0107","SWKB0462","83.96","0.00","160.83","0.00","0.00","0.00","0.00","10.00","422.23","0.00","0.00","1282.28","2945.36","47.10","0.00"
2022,2023,"SWKE0107","SWKB0463","67.87","0.00","0.00","0.00","0.00","0.00","0.00","10.00","422.23","0.00","0.00","1282.28","2945.36","47.10","0.00"
2022,2023,"SWKE0228","SWKB0464","928.00","0.00","2095.76","250.08","0.00","0.00","0.00","70.00","2746.56","0.00","2320.64","3444.86","0.00","258.30","196.70"
2022,2023,"SWKE0107","SWKB0465","55.84","0.00","0.00","0.00","0.00","0.00","0.00","10.00","344.64","0.00","0.00","1282.28","2945.36","47.10","0.00"
2022,2023,"SWKE0107","SWKB0466","102.33","0.00","0.00","0.00","0.00","0.00","0.00","20.00","766.87","0.00","0.00","1282.28","2945.36","47.10","0.00"
2022,2023,"SWKE0107","SWKB0467","61.79","0.00","33.10","26.41","0.00","0.00","0.00","10.00","344.64","0.00","0.00","1282.28","2945.36","47.10","0.00"
2022,2023,"SWKE0201","SWKB0468","725.58","0.00","732.60","332.60","0.00","812.07","0.00","50.00","2138.93","163.53","1424.00","36636.71","15477.74","7328.70","4457.84"
2022,2023,"SWKE0345","SWKB0469","0.00","0.00","2970.14","557.44","0.00","0.00","0.00","50.00","2121.99","0.00","1648.47","0.00","4652.46","495.01","532.60"
2022,2023,"SWKE0345","SWKB0470","0.00","0.00","1125.00","200.84","0.00","0.00","0.00","10.00","855.30","0.00","721.20","0.00","4652.46","495.01","532.60"
2022,2023,"SWKE0010","SWKB0471","0.00","0.00","237.50","4372.86","0.00","0.00","0.00","20.00","677.98","48.76","981.44","7.03","1339.64","369.90","0.00"
2022,2023,"SWKE0290","SWKB0472","3609.99","0.00","2049.07","3743.07","0.00","0.00","0.00","420.00","14144.88","1246.20","7301.03","6743.02","4905.29","700.05","382.49"
2022,2023,"SWKE0290","SWKB0473","798.30","0.00","2277.86","837.71","0.00","0.00","0.00","50.00","2132.83","207.41","1266.60","6743.02","4905.29","700.05","382.49"
2022,2023,"SWKE0156","SWKB0474","310.30","0.00","603.10","346.24","0.00","0.00","0.00","20.00","844.46","32.80","667.38","18101.96","6570.48","4272.51","2078.74"
2022,2023,"SWKE0159","SWKB0475","494.28","0.00","285.08","468.20","0.00","432.40","0.00","230.00","1378.56","43.28","1172.64","6810.30","9513.82","1331.17","444.73"
2022,2023,"SWKE0198","SWKB0476","561.65","0.00","36.96","505.51","0.00","0.00","861.30","50.00","1707.94","68.57","1492.69","10806.74","4473.97","1968.42","1238.25"
2022,2023,"SWKE0145","SWKB0477","970.51","0.00","1322.25","964.86","0.00","1757.78","0.00","60.00","2571.66","201.90","1534.43","28851.81","12285.67","6990.17","3304.06"
2022,2023,"SWKE0129","SWKB0478","828.16","0.00","394.54","1081.76","0.00","1001.29","0.00","50.00","2443.02","0.00","1413.97","33233.44","15254.16","6285.16","4205.47"
2022,2023,"SWKE0108","SWKB0479","435.96","0.00","1087.44","208.48","0.00","1382.06","0.00","20.00","689.28","121.30","737.02","133.92","0.00","0.00","0.00"
2022,2023,"SWKE0345","SWKB0480","0.00","0.00","1678.46","216.20","0.00","0.00","0.00","20.00","855.30","0.00","704.54","0.00","4652.46","495.01","532.60"
2022,2023,"SWKE0345","SWKB0481","0.00","0.00","771.66","292.00","0.00","0.00","0.00","30.00","1289.05","0.00","1107.17","0.00","4652.46","495.01","532.60"
2022,2023,"SWKE0122","SWKB0482","179.87","0.00","0.00","0.00","0.00","0.00","0.00","30.00","0.00","0.00","0.00","20294.21","4938.76","614.23","5108.91"
2022,2023,"SWKE0008","SWKB0483","423.00","0.00","233.95","117.90","0.00","0.00","0.00","50.00","1694.95","0.00","1411.15","3589.01","3127.38","2324.56","3032.25"
2022,2023,"SWKE0008","SWKB0484","516.81","0.00","1020.40","217.20","0.00","0.00","0.00","50.00","1694.95","98.10","1365.20","3589.01","3127.38","2324.56","3032.25"
2022,2023,"SWKE0182","SWKB0485","1923.17","0.00","1730.72","1404.67","0.00","0.00","0.00","130.00","5521.51","0.00","3151.94","2640.87","6088.88","614.81","1524.35"
